score,review,time,released,﻿순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분
1,애니메이션 좋아하는데 진짜 재미없음. 완전 어린애들용이라이야기도 없고..주인공들은 너무 많고..전개는 산만하고.. 주토피아 생각하고 보면 큰코다침. 앞으로 애니메이션은 디즈니를 픽사꺼만 봐야겠어요..,2016.08.09 17:49,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,이렇게 살면서 도중에 나온영화는 처음이다 ㅠ 불가피하게 더빙편을 봤는데 유치하다고 해야하나 ㅠㅠ 아기들이 보기엔 재밌을 것 같다 ㅎㅎ 하지만 전반적으로 스토리가 뭔가.. 난잡하다고 해야하나 정신없었다 ㅜㅜㅜ 실망 ㅠㅠ,2016.08.05 18:51,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,와~진짜재미없어요.돈아까워요!!,2016.08.11 21:16,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
8,관람객재밌어요~ 우리집 강아지랑 하는 행동이 너무 닮아서 더 공감갔어요^^,2016.08.03 18:27,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,관람객남는게 없고 영화포인를 잘못 맞춰 만든듯. 감정이 없고 동물로 무슨 블럭버스터를 찍느,2016.08.10 10:56,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,관람객완전 재미없다 그냥 정신없이 난리치고 망치고 때려부시기만하고 뭐 어이없고 재미없어서 한 70프로 보고 나옴,2016.08.12 00:06,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,관람객지루하고그닥별로였어요,2016.08.04 23:03,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,관람객지루해요 예고편에나온게 이 영화의 전부? 뉴욕의 반려동물들은 어떻게지내는지 더 재미있게 구성할부분이많아보이는데 남는게없어요 애들도 엄마도,2016.08.08 13:24,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,예고편은 주인이 없을때 내 펫들은 무엇을 하고있을까로 광고해놓고 정작 내용은 예고편과 전혀 상관없는 집찾아가는 거네요. 낚시광고 여전하네요 일루미네이션. 미니언즈도 그러더니 귀여운 캐릭터로 시나리오 포기하고 만드는 패기 다시한번 잘 확인했네요.,2016.08.11 20:21,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,생각보다 많이 재미없네요.,2016.08.06 23:08,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,관람객산만하고... 지루하고... 지나치게 긴 느낌입니다. 굳이 이런 소재로 뜻하지 않은 여행물을 만들 필요가 있었나 싶네요,2016.08.16 09:28,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
8,관람객귀엽긴..너무 귀엽네요..,2016.08.03 22:45,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
2,관람객소재는 좋았으나 스토리구성이 지루함 기대에 비해 실망,2016.08.10 23:55,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
