score,review,time,released,﻿순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분
9,슈퍼맨보다 강하고 배트맨보다 멋있고 할리퀀보다 우아하다! 갤 가돗 그 자체가 원더우먼!!!♡,2017.05.31 04:55,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,지루합니다. 설명이 깁니다. 그런데 마블처럼 세련? 되게 풀어내지 못합니다. 주인공 이쁘고 잘생겼는데. 엄청지루함. 스토리 진부한게 이유. 액션신은 좋음,2017.06.03 03:43,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
9,관람객생각지도 못한 화려한 액션,2017.05.31 12:49,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,진짜 개재미없고 처음에 지루해서 자고 중간에 깨서 마지막에 또 잤다 저기 위에 좋은 글들 다 알바니깐 믿지마세여,2017.06.01 22:29,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,최악..너무 지루함 그리고 댓글 알바들 너무 많네,2017.06.04 12:46,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,왠만해선 잘 안다는데....역대급 망작임 평점8절대 이해안가고 스토리엉망에 하나같이 유치했음..;;,2017.06.04 02:56,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,솔직히 원더우먼 졸!예! 보는 내내 설랜다...내용도 재미있다.. 액션씬이 뭔가 호쾌해...,2017.05.31 06:05,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,"아르바이트생들, 무지 애쓰네요 보면 압니다 말이 필요없음ㅠㅠ",2017.06.01 12:45,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
9,관람객이제야 dc가제대로 만든듯!,2017.05.31 16:10,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,지금 평점단사람들 본거 맞음???,2017.05.31 07:59,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
